date,sales,customers,category,region,promotion,satisfaction,sales_per_customer,sales_zscore,rolling_avg_sales,sales_momentum,peak_sales,year,month,day_of_week,is_weekend,sales_MA,sales_volatility
2023-05-22,1130.714275428243,33,A,West,0,1.9090442142386492,34.264068952371,1.3158028141742932,1022.3125026613986,0.10556705443794923,1385.2731490654721,2023,5,0,0,1008.6496868960309,106.62651447662375
2023-05-23,839.2516765438772,40,A,East,0,3.1751482815669876,20.98129191359693,-1.662176078974985,977.2065363817019,-0.25776856737214016,1385.2731490654721,2023,5,1,0,1003.0906420810232,111.02483276950903
2023-05-24,1018.4633858532304,28,C,East,1,3.7798805324859033,36.373692351901084,0.16889483637148955,991.0334956798239,0.21353750527775528,1307.8880808455237,2023,5,2,0,995.4952812345134,101.1676584110526
2023-05-25,1025.9882794248424,31,D,East,1,3.060668113546355,33.096396110478786,0.2457793982851973,999.3469858291681,0.007388477265000359,1244.5751979616825,2023,5,3,0,997.0027604312785,101.27745992660209
2023-05-26,1078.182287177731,30,B,West,1,4.9611406823397655,35.93940957259103,0.7790644716768548,998.894209463563,0.05087193372437748,1245.5300139910894,2023,5,4,0,998.6036788627575,102.19500743379801
2023-05-27,876.3049289121918,21,A,South,0,3.4453666249909047,41.7288061386758,-1.2835895848665182,998.8072609715042,-0.18723861508982576,1385.2731490654721,2023,5,5,1,994.5962157255148,104.60791378652098
2023-05-28,867.9543386915724,23,D,North,1,2.483894850368676,37.73714516050315,-1.368910588376164,976.6941674330983,-0.009529320154555654,1244.5751979616825,2023,5,6,1,994.0902871406323,105.20061486031565
2023-05-29,1052.1941565616899,35,D,South,0,4.088608110463353,30.062690187476854,0.5135343324987518,965.4770075950192,0.21226902114212143,1244.5751979616825,2023,5,0,0,992.0206829776384,103.34898327014292
2023-05-30,1029.6984673233187,26,C,West,1,1.6818500463265682,39.60378720474303,0.28368773127053454,992.6836919920823,-0.02137978917491945,1307.8880808455237,2023,5,1,0,990.5041884461265,102.41603725834779
2023-05-31,1025.0492850345877,31,B,West,1,2.538063254825066,33.06610596885767,0.23618535264892154,993.6245347322763,-0.004515091006026761,1245.5300139910894,2023,5,2,0,988.702391457136,101.272674184868
2023-06-01,1034.6448209496975,28,C,North,0,2.3878358015103434,36.95160074820348,0.3342264170360194,994.8611835215413,0.009361048346847145,1307.8880808455237,2023,6,3,0,992.8885103381084,100.45942223478072
2023-06-02,931.9975278421509,32,D,West,0,2.727228380431109,29.124922745067217,-0.7145581387980439,973.9776464736013,-0.0992101743797712,1244.5751979616825,2023,6,4,0,985.9457802297263,97.06172105739195
2023-06-03,1023.2253697161003,39,D,East,0,4.127119303714905,26.23654794143847,0.21754974951446265,994.9662808741597,0.09788421014932158,1244.5751979616825,2023,6,5,1,991.3927960962374,94.28478886885699
2023-06-04,1029.3072473298682,28,D,East,1,2.93669212865363,36.760973118923864,0.27969049496120024,1018.0166963939163,0.0059438299652943005,1244.5751979616825,2023,6,6,1,990.4135140278987,93.71258712466684
2023-06-05,928.5648581973633,37,C,East,1,4.176057801063851,25.096347518847654,-0.7496309673134703,1000.3553680561553,-0.09787397241575957,1307.8880808455237,2023,6,0,0,980.7308238817775,83.75239132578456
2023-06-06,1186.5774511144757,35,B,East,1,3.3059556125594636,33.90221288898502,1.8865771047167734,1022.766651454892,0.2778616815393984,1245.5300139910894,2023,6,1,0,990.2518600026957,90.34554339469808
2023-06-07,1047.3832920911786,21,A,East,0,2.3682777386302214,49.8753948614847,0.4643799884909016,1025.9572238915478,-0.11730726796852664,1385.2731490654721,2023,6,2,0,993.7189621710775,90.48007748461596
2023-06-08,880.8696502797352,24,C,West,1,4.23991497473389,36.702902094988964,-1.2369501740546878,1003.9893423672675,-0.15898061680837638,1307.8880808455237,2023,6,3,0,989.4157792967766,92.7228342511256
2023-06-09,1065.655360863383,32,D,North,0,1.9531586822123663,33.30173002698072,0.651072330307921,1023.0833185131578,0.20977645276456736,1244.5751979616825,2023,6,4,0,993.2825435059434,93.4235793183416
2023-06-10,902.5318329772679,23,C,North,0,1.897531919199182,39.24051447727252,-1.0156198109147188,1005.8413846933246,-0.15307343619418778,1307.8880808455237,2023,6,5,1,995.2024827087394,90.8254681571246
2023-06-11,1078.7084603742453,40,D,East,0,3.018011696219343,26.967711509356132,0.7844405737199921,1012.8987008425213,0.195202674254499,1244.5751979616825,2023,6,6,1,997.5975548051941,92.08205675479091
2023-06-12,1115.8595579007404,32,A,West,1,2.0433969838483557,34.870611184398136,1.1640267872331909,1039.6550865144322,0.03444035055922878,1385.2731490654721,2023,6,0,0,1005.0005524476393,92.37397416882686
2023-06-13,917.931768164829,24,A,South,1,1.0363481398048653,38.24715700686787,-0.8582730977516393,1001.27713180734,-0.17737697215971482,1385.2731490654721,2023,6,1,0,1000.6863032843496,93.34472893140668
2023-06-14,1096.3376129244323,28,B,South,0,3.593190109195206,39.154914747301156,0.9645640077369723,1008.2706062120905,0.19435632467136466,1245.5300139910894,2023,6,2,0,1006.9623044959433,93.2315176187172
2023-06-15,1041.2780926936498,28,D,West,1,3.044375285889592,37.18850331048749,0.40200095593612173,1031.1860979855069,-0.05022131830715326,1244.5751979616825,2023,6,3,0,1003.1717929023398,89.23132996945361
2023-06-16,1082.206015999449,45,B,East,0,2.7820712579726448,24.04902257776553,0.8201763657884771,1033.550477290659,0.03930546853235328,1245.5300139910894,2023,6,4,0,1008.5228377434422,88.98862660238507
2023-06-17,1189.6792982653947,27,B,North,0,4.867874058473261,44.062196232051654,1.9182698000422433,1074.5715437603915,0.09930944817996701,1245.5300139910894,2023,6,5,1,1015.9190194063077,94.53479596411121
2023-06-18,975.4611883997129,29,A,West,1,3.2847967358516548,33.636592703438374,-0.2704741834128257,1059.8219334783155,-0.1800637450597159,1385.2731490654721,2023,6,6,1,1012.3893349617325,93.98269084552953
2023-06-19,924.626383564251,32,C,South,0,4.4537263111575385,28.894574486382844,-0.7898717885149082,1032.5029085731026,-0.052113610915528685,1307.8880808455237,2023,6,0,0,1013.9797621353208,91.99370438004685
2023-06-20,911.0485570374476,32,C,South,0,1.5578009448206407,28.470267407420238,-0.9286013578196298,1031.5195926977626,-0.014684662657433067,1307.8880808455237,2023,6,1,0,1010.2565142545553,93.86794036986704
2023-06-21,918.4189715034562,23,B,South,1,3.2768258525177107,39.93125963058505,-0.8532951648550785,1006.1026439233374,0.008090034728747808,1245.5300139910894,2023,6,2,0,1003.1800041237291,92.4655143193244
2023-06-22,992.2898290585896,35,A,East,0,4.471918506923611,28.35113797310256,-0.09852986920456877,999.1043205469001,0.0804326346114197,1385.2731490654721,2023,6,3,0,1008.2812758742195,87.18028860918248
2023-06-23,1034.1151974816644,19,D,South,0,3.332423029119592,54.42711565692971,0.3288150623196464,992.234203615788,0.04215035486431984,1244.5751979616825,2023,6,4,0,1008.8030029285005,87.29008892388448
2023-06-24,1027.669079933002,23,C,West,0,3.872056712508006,44.68126434491313,0.26295274558962994,969.0898867111606,-0.006233461769404758,1307.8880808455237,2023,6,5,1,1008.8590296121059,87.30203814610513
2023-06-25,1082.7183249036025,27,B,West,0,2.4881742712488295,40.10067870013342,0.8254108113371733,984.4123347831447,0.05356709279818883,1245.5300139910894,2023,6,6,1,1009.0102308696349,87.43007564201669
2023-06-26,1001.3001891877907,33,C,South,0,1.3697980681482664,30.342429975387596,-0.00646775767759295,995.3657355865076,-0.07519789204921845,1307.8880808455237,2023,6,0,0,1013.1767395454882,83.79047748855372
2023-06-27,1145.3534077157317,36,C,West,0,2.8316011805082857,31.815372436548103,1.4653761286682656,1028.8378571119767,0.14386616529533502,1307.8880808455237,2023,6,1,0,1022.4233751796269,82.50822261997868
2023-06-28,973.5343166762044,27,D,South,0,2.57791756335543,36.056826543563126,-0.2901617294114498,1036.7114778509408,-0.15001403923196033,1244.5751979616825,2023,6,2,0,1019.8013805167774,82.77893121383146
2023-06-29,1272.016916658962,30,A,South,1,4.46824072951579,42.400563888632064,2.7595430564627117,1076.6724903652796,0.30659689634960463,1385.2731490654721,2023,6,3,0,1027.8786621612987,94.73659346796305
2023-06-30,1062.5667347765007,23,D,North,1,1.975981209409889,46.19855368593481,0.6195147193802314,1080.7369956931134,-0.16465990282000043,1244.5751979616825,2023,6,4,0,1029.1292438193625,94.94535279212963
2023-07-01,914.2842443583718,29,A,East,0,4.866936910140432,31.527042908909372,-0.8955411690220757,1064.5391620395949,-0.13955122588071467,1385.2731490654721,2023,7,5,1,1025.1172245996518,97.2199858570617
2023-07-02,892.9107501938888,28,C,East,0,4.832552479217984,31.889669649781744,-1.1139218969038436,1037.4237942239215,-0.02337729682685552,1307.8880808455237,2023,7,6,1,1023.8143320113763,98.76066366326818
2023-07-03,1048.2472415243185,36,B,North,1,1.9905265722857548,29.117978931231068,0.4732072726312571,1044.1305159862827,0.1739664253081279,1245.5300139910894,2023,7,0,0,1024.6483944049835,98.86112556954721
2023-07-04,977.6537214674149,35,D,North,1,2.392207821909282,27.93296347049757,-0.24807227928124662,1020.1734179508087,-0.06734434135428713,1244.5751979616825,2023,7,1,0,1022.9266102095685,99.22631750229502
2023-07-05,1071.4000494092093,29,A,East,1,4.58222296349554,36.94482928997273,0.7097678929724606,1034.1542369126666,0.09588909230671705,1385.2731490654721,2023,7,2,0,1027.6877832499633,97.96119419414252
2023-07-06,1047.3237624573544,34,C,South,1,4.86648888358443,30.80364007227513,0.4637717526701683,1002.0552148838653,-0.022471799366754697,1307.8880808455237,2023,7,3,0,1023.0459936280593,93.36408714217357
2023-07-07,992.7171087343128,30,A,South,1,2.773756411344176,33.090570291143756,-0.09416419806650234,992.0766968778387,-0.05213922922451131,1385.2731490654721,2023,7,4,0,1021.2237875161638,93.40616799722306
2023-07-08,915.3206281931596,44,A,East,0,2.2839881825635913,20.802741549844537,-0.8849520601723889,992.2247517113798,-0.07796428595839511,1385.2731490654721,2023,7,5,1,1022.3721534466113,91.81940433559168
2023-07-09,848.5152775314135,22,A,South,1,3.104376053006168,38.56887625142789,-1.5675265139157488,985.882541331026,-0.07298573702377886,1385.2731490654721,2023,7,6,1,1015.1341506688789,96.71757749457215
2023-07-10,955.3485047932979,29,C,North,1,3.751076825462939,32.94305188942407,-0.4759727533622963,972.6112932265945,0.1259060739279727,1307.8880808455237,2023,7,0,0,1016.89470639608,95.06376424588503
2023-07-11,1085.6398794323472,21,B,South,1,2.093898061499919,51.69713711582606,0.8552613916692259,988.037887221585,0.13638098974911728,1245.5300139910894,2023,7,1,0,1017.1257536980168,95.22746200084704
2023-07-12,1021.4093744130204,23,B,South,0,3.945892698476291,44.40910323534871,0.1989950680447628,980.8963622221294,-0.05916373029048205,1245.5300139910894,2023,7,2,0,1013.9774142484259,93.39431425689477
2023-07-13,875.4261221288012,34,B,West,0,1.2066294284585641,25.747827121435332,-1.2925686719333012,956.3395564609075,-0.14292335271360934,1245.5300139910894,2023,7,3,0,1012.5605593805584,95.20647439134353
2023-07-14,1017.3180925851182,28,A,West,0,1.1971779710576658,36.332789020897074,0.1571929604122438,959.8539827253082,0.16208331790611163,1385.2731490654721,2023,7,4,0,1009.9265753692479,93.8927879943857
2023-07-15,1038.5317379728838,29,C,West,0,2.545150820582181,35.811439240444265,0.3739404554710626,977.4555698366975,0.020852519524015678,1307.8880808455237,2023,7,5,1,1009.835030211889,93.86250027107043
2023-07-16,911.6142563798867,35,A,South,0,2.4138927682428823,26.046121610853906,-0.9228214028336374,986.4697096721937,-0.12220857288456877,1385.2731490654721,2023,7,6,1,1004.1486382245704,94.49221988959708
2023-07-17,1015.3725105945528,33,B,East,0,2.262532861468609,30.76886395741069,0.1373142448412836,995.0445676438014,0.11381815662547967,1245.5300139910894,2023,7,0,0,998.3384119688757,87.81371281489675
2023-07-18,1005.8208718446,26,B,North,1,2.96407905067564,38.68541814786923,0.03972169368300918,983.6418522741233,-0.009407029095518604,1245.5300139910894,2023,7,1,0,999.3504014170386,87.71586039103373
2023-07-19,885.7029702169377,29,C,South,0,2.282934329246285,30.541481731618543,-1.1875663944139347,964.2552231032543,-0.11942275706346706,1307.8880808455237,2023,7,2,0,998.0529543054614,89.13562921366014
2023-07-20,1035.7787360348284,32,A,East,0,1.7690316738723677,32.36808550108839,0.3458120379804171,987.162739375544,0.16944254548579885,1385.2731490654721,2023,7,3,0,1002.2106269387074,87.83694409205681
2023-07-21,1056.0784526368234,20,D,South,1,2.2378781963544037,52.80392263184117,0.5532215917586593,992.6999336686447,0.0195985068005029,1244.5751979616825,2023,7,4,0,1006.7992763098196,86.89937972653414
2023-07-22,1108.3051243175278,23,D,North,0,4.899617091240939,48.18717931815338,1.0868404043263722,1002.6675602893081,0.04945340144977339,1244.5751979616825,2023,7,5,1,1010.6664528184508,88.79224593448176
2023-07-23,1105.3802052034903,30,B,South,1,2.6444536679793944,36.846006840116345,1.0569554468082782,1030.3484101212514,-0.0026390919340363306,1245.5300139910894,2023,7,6,1,1013.0419530758451,90.38030500001625
2023-07-24,862.2330632042908,16,C,North,1,2.778851107433343,53.88956645026818,-1.4273669313451514,1008.471346208357,-0.21996697684163646,1307.8880808455237,2023,7,0,0,1007.5274191848881,94.41406461710119
2023-07-25,906.2174960084877,34,A,South,0,3.30617995980456,26.65345576495552,-0.9779620573770587,994.2422925174836,0.05101223170535696,1385.2731490654721,2023,7,1,0,1001.6440582217176,95.06405507878782
2023-07-26,1051.503526720866,20,A,North,1,4.933363073656906,52.5751763360433,0.5064779173812544,1017.9280863037592,0.16032137025857796,1385.2731490654721,2023,7,2,0,1003.3175028061534,95.49867273359155
2023-07-27,1051.3785950912209,43,B,South,1,1.966405105743052,24.450665002121415,0.5052014456912544,1020.1566375975295,-0.00011881237339705919,1245.5300139910894,2023,7,3,0,1000.1850090520031,92.1620000076717
2023-07-28,1051.5047686306048,28,B,North,1,3.7251284421297353,37.55374173680731,0.5064906064226739,1019.5032541680697,0.0001200077117538001,1245.5300139910894,2023,7,4,0,1002.7840241171497,92.48336384543356
2023-07-29,1385.2731490654721,27,A,West,1,3.8639387741668965,51.30641292835082,3.916722985946585,1059.0701148463475,0.3174197496693625,1385.2731490654721,2023,7,5,1,1006.5592318640334,105.27894303135461
2023-07-30,1057.0890510693166,33,A,South,0,3.4292976671722637,32.033001547555045,0.5635472418178237,1052.1713785414656,-0.23690930428959367,1385.2731490654721,2023,7,6,1,1006.3766424071273,105.18316398767938
2023-07-31,1113.5565640180598,24,B,South,1,1.3543133585465763,46.39819016741916,1.1404962649640351,1088.0747358005754,0.05341793379812465,1245.5300139910894,2023,7,0,0,1013.0190530624501,105.45865652506042
2023-08-01,1095.4001763493202,33,A,East,0,3.707489103310306,33.19394473785819,0.954985878861996,1115.1008329921228,-0.016304863403818204,1385.2731490654721,2023,8,1,0,1019.7687006009645,103.97583135041107
2023-08-02,1065.1391251305797,26,D,East,1,1.256378844144702,40.96688942809922,0.6457977629292511,1117.048775622082,-0.02762556723296561,1244.5751979616825,2023,8,2,0,1020.3317633878399,104.18090509120879
2023-08-03,968.4730755359654,26,B,North,1,3.3845705981995877,37.24896444369098,-0.3418742624996151,1105.2051299713314,-0.09075438814883796,1245.5300139910894,2023,8,3,0,1020.0257418567916,104.32397604401145
2023-08-04,1075.8969220493268,32,A,South,1,3.9583247088869706,33.62177881404146,0.7557140687724075,1108.689723316863,0.11092083943986952,1385.2731490654721,2023,8,4,0,1020.1756376114623,104.40353782300195
2023-08-05,922.7174785462428,25,B,North,0,1.8438795624798017,36.90869914184971,-0.8093757621788176,1042.6103418141158,-0.14237371663013387,1245.5300139910894,2023,8,5,1,1016.0220948144251,105.75612432604976
2023-08-06,976.3181393259991,32,C,West,0,4.366488030171096,30.509941853937473,-0.2617184055507145,1031.0716401364991,0.05809000265628983,1307.8880808455237,2023,8,6,1,1015.4754625008147,105.92298676644077
2023-08-07,951.4636452170896,32,B,East,0,1.121415222132017,29.73323891303405,-0.5156657701166933,1007.9155088792177,-0.02545737204684917,1245.5300139910894,2023,8,0,0,1016.6802297349457,104.94558074747222
2023-08-08,1008.1874139386323,35,B,North,1,4.375251454633224,28.80535468396092,0.06390151103437196,995.456542820548,0.05961737897888919,1245.5300139910894,2023,8,1,0,1022.002634281853,100.05800209258076
2023-08-09,1231.4658566673509,31,C,North,1,2.8413162025710603,39.72470505378551,2.3452181955300127,1019.2175044686581,0.2214652153377401,1307.8880808455237,2023,8,2,0,1031.2065460109882,106.22474848343735
2023-08-10,813.2734807408252,36,D,East,1,1.870351759726578,22.59093002057848,-1.9276047105720042,997.046133783638,-0.3395890951116233,1244.5751979616825,2023,8,3,0,1022.1276660546041,112.8450677017145
2023-08-11,1068.6260190374514,23,A,South,1,1.535112579975872,46.46200082771528,0.6814246203615988,996.0074333533702,0.3139811445272027,1385.2731490654721,2023,8,4,0,1023.7015542087518,113.16352784616659
2023-08-12,838.7284128810348,40,C,North,0,4.81322867032949,20.96821032202587,-1.6675224532592372,984.0089954011976,-0.21513382798174174,1307.8880808455237,2023,8,5,1,1022.4782972338261,115.0049632404919
2023-08-13,952.8068134210566,28,B,East,1,1.2906623503246268,34.02881476503774,-0.5019421342997015,980.6502345576343,0.13601351616092527,1245.5300139910894,2023,8,6,1,1020.3279212616909,115.70576088666044
2023-08-14,1108.8950596967366,29,A,South,0,1.7963736797437027,38.23776067919781,1.0928679876743912,1003.1404366261553,0.163819406071672,1385.2731490654721,2023,8,0,0,1022.6733653191526,116.79551771651401
